106.8716	3.052e3
106.9141	1.878e3
106.9557	5.450e3
107.0000	5.127e3
107.0382	9.356e4
107.0752	1.740e3
107.1182	3.534e3
107.1689	3.094e3
107.1963	1.607e2
107.2239	2.993e3
107.2496	4.670e1
107.2755	3.028e3
107.3134	1.123e3
107.3534	2.845e3
107.3878	8.571e2
107.4212	2.943e3
107.4721	2.678e3
107.5206	2.841e3
107.5469	2.195e2
107.5741	2.760e3
107.6021	3.119e2
107.6329	3.088e3
107.6764	1.625e3
107.7185	3.089e3
107.7480	1.707e2
107.7758	2.678e3
107.8163	1.014e3
107.8536	2.855e3
107.8851	4.862e2
107.9174	7.498e3
107.9655	2.310e3
108.0115	5.449e3
108.0472	9.140e4
108.0980	2.878e3
108.1393	1.666e3
108.1810	3.350e3
108.2278	2.513e3
108.2740	2.320e3
108.3057	3.889e2
108.3349	3.317e3
108.3735	1.384e3
108.4119	2.875e3
108.4446	5.425e2
108.4804	3.064e3
108.5094	3.979e2
108.5377	2.714e3
108.5684	2.999e2
108.5984	3.326e3
108.6471	2.617e3
108.6950	2.994e3
108.7210	1.561e1
108.7474	3.298e3
108.7948	2.457e3
108.8340	1.613e3
108.8693	3.898e3
108.9096	1.275e3
108.9440	3.373e3
108.9908	6.167e3
109.0311	7.336e4
109.0631	9.400e4
109.1142	3.394e3
109.1493	8.986e2
109.1823	2.800e3
109.2136	4.765e2
109.2465	2.740e3
109.2918	2.025e3
109.3384	2.677e3
109.3849	2.854e3
109.4279	1.523e3
109.4669	3.039e3
109.4931	1.029e2
109.5217	3.297e3
109.5584	1.202e3
109.5951	2.903e3
109.6435	2.368e3
109.6736	2.828e2
109.7035	3.329e3
109.7448	1.697e3
109.7863	2.911e3
109.8175	6.166e2
109.8500	3.259e3
109.8927	1.641e3
109.9340	3.756e3
109.9839	4.042e3
110.0292	5.768e4
110.0685	1.285e4
110.1055	1.180e3
110.1434	2.451e3
110.1831	1.107e3
110.2222	2.858e3
110.2704	3.190e3
110.3206	2.931e3
110.3501	5.737e2
110.3793	3.359e3
110.4146	8.374e2
110.4508	3.198e3
110.5009	3.656e3
110.5472	2.311e3
110.5931	3.736e3
110.6249	9.836e2
110.6602	3.155e3
110.6894	4.507e2
110.7184	3.084e3
110.7692	2.955e3
110.8116	2.608e3
110.8511	3.284e3
110.8949	1.666e3
110.9377	4.898e3
110.9731	1.573e3
111.0089	1.720e4
111.0462	1.175e5
111.0846	1.774e4
111.1348	3.408e3
111.1855	3.706e3
111.2372	3.048e3
111.2896	3.033e3
111.3374	3.020e3
111.3800	1.849e3
111.4226	3.239e3
111.4509	9.765e1
111.4769	3.745e3
111.5066	8.166e2
111.5406	3.839e3
111.5681	2.121e2
111.5958	4.293e3
111.6308	8.846e2
111.6642	3.381e3
111.6919	1.880e2
111.7187	3.513e3
111.7715	3.398e3
111.8037	7.558e2
111.8361	3.306e3
111.8863	3.855e3
111.9352	1.649e4
111.9703	1.412e3
112.0046	6.139e3
112.0451	3.012e4
112.0870	6.326e3
112.1152	2.927e2
112.1423	3.429e3
112.1861	2.234e3
112.2353	3.622e3
112.2628	2.000e1
112.2890	3.439e3
112.3315	2.194e3
112.3782	3.357e3
112.4196	2.137e3
112.4602	3.797e3
112.5042	2.219e3
112.5506	3.928e3
112.5787	3.658e2
112.6084	3.354e3
112.6345	5.300e1
112.6613	3.300e3
112.6901	1.879e2
112.7184	3.253e3
112.7496	5.390e2
112.7829	3.322e3
112.8315	2.655e3
112.8837	4.222e3
112.9134	7.118e2
112.9422	9.522e3
112.9885	4.528e3
113.0268	6.074e4
113.0648	1.657e4
113.1056	4.614e3
113.1547	3.303e3
113.1821	2.330e2
113.2093	3.410e3
113.2446	9.517e2
113.2797	2.991e3
113.3112	7.644e2
113.3451	3.262e3
113.3827	1.286e3
113.4195	3.070e3
113.4615	1.938e3
113.5056	3.605e3
113.5313	4.200e1
113.5581	3.491e3
113.6034	2.607e3
113.6500	3.287e3
113.6830	6.505e2
113.7173	3.761e3
113.7471	3.446e2
113.7794	2.979e3
113.8275	3.393e3
113.8561	1.271e2
113.8837	3.656e3
113.9303	1.425e5
113.9731	3.451e3
114.0188	7.501e3
114.0543	2.542e4
114.0993	2.705e3
114.1456	3.907e3
114.1744	2.790e2
114.2017	2.623e3
114.2499	3.585e3
114.2792	3.184e2
114.3079	3.212e3
114.3440	1.038e3
114.3791	2.663e3
114.4260	3.816e3
114.4551	4.280e2
114.4846	3.344e3
114.5186	1.371e3
114.5592	3.643e3
114.5970	1.343e3
114.6322	3.196e3
114.6673	9.797e2
114.7003	3.602e3
114.7492	3.112e3
114.7986	2.293e3
114.8413	1.886e3
114.8839	3.645e3
114.9345	1.575e4
114.9659	1.035e3
114.9974	5.836e3
115.0397	6.975e4
115.0819	3.820e3
115.1083	1.645e2
115.1356	3.157e3
115.1864	3.615e3
115.2210	1.236e3
115.2543	3.056e3
115.3017	3.441e3
115.3278	5.202e1
115.3540	3.299e3
115.4038	3.031e3
115.4444	1.524e3
115.4826	3.087e3
115.5236	1.512e3
115.5616	3.391e3
115.6089	2.863e3
115.6423	1.033e3
115.6797	3.118e3
115.7137	1.179e3
115.7488	3.188e3
115.7990	3.407e3
115.8422	2.095e3
115.8834	3.314e3
115.9296	5.993e4
115.9763	4.795e3
116.0042	4.022e2
116.0332	1.718e4
116.0762	5.341e3
116.1192	2.921e3
116.1590	1.268e3
116.1958	2.854e3
116.2259	6.709e2
116.2591	3.260e3
116.2869	2.109e2
116.3139	3.655e3
116.3445	2.335e2
116.3724	3.186e3
116.4159	2.351e3
116.4594	3.116e3
116.4947	1.224e3
116.5333	2.565e3
116.5590	3.900e1
116.5856	2.700e3
116.6122	1.897e2
116.6400	2.265e3
116.6901	3.543e3
116.7422	2.798e3
116.7868	1.905e3
116.8330	2.581e3
116.8803	3.097e3
116.9082	3.122e2
116.9363	2.331e4
116.9661	6.617e2
116.9932	6.344e3
117.0354	9.380e4
117.0820	3.161e3
117.1089	3.013e2
117.1363	3.178e3
117.1631	5.453e1
117.1894	3.282e3
117.2210	9.094e2
117.2551	3.312e3
117.2936	1.720e3
117.3343	3.289e3
117.3833	2.767e3
117.4152	6.801e2
117.4490	3.013e3
117.4874	1.187e3
117.5248	2.819e3
117.5729	2.908e3
117.6052	5.354e2
117.6371	3.115e3
117.6876	2.475e3
117.7146	1.078e2
117.7414	2.766e3
117.7828	1.818e3
117.8267	3.174e3
117.8538	5.700e1
117.8796	3.702e3
117.9230	2.684e4
117.9578	1.769e3
117.9941	5.887e3
118.0338	1.653e5
118.0594	4.693e1
118.0858	9.646e3
118.1133	2.144e2
118.1419	3.000e3
118.1919	2.538e3
118.2395	3.133e3
118.2661	6.600e1
118.2926	2.962e3
118.3287	1.060e3
118.3636	2.921e3
118.4095	1.625e3
118.4529	2.589e3
118.4893	5.430e2
118.5226	3.135e3
118.5556	8.533e2
118.5892	2.961e3
118.6225	7.384e2
118.6552	3.037e3
118.7041	2.647e3
118.7509	3.072e3
118.8043	2.486e3
118.8312	5.261e1
118.8570	2.898e3
118.8974	1.655e3
118.9335	1.187e4
118.9693	2.022e3
119.0056	5.912e3
119.0451	6.637e4
119.0928	3.157e3
119.1352	2.077e3
119.1772	3.185e3
119.2063	9.717e1
119.2320	2.102e3
119.2782	2.634e3
119.3063	3.625e2
119.3357	2.974e3
119.3727	1.554e3
119.4135	3.092e3
119.4579	2.022e3
119.5009	2.934e3
119.5500	2.866e3
119.5808	6.256e2
119.6123	2.871e3
119.6403	2.259e2
119.6675	2.493e3
119.7160	3.966e3
119.7651	3.501e3
119.8034	1.358e3
119.8428	3.681e3
119.8829	1.536e3
119.9202	8.192e3
119.9625	2.388e3
120.0045	6.859e3
120.0458	1.546e5
120.0731	2.561e2
120.1025	3.648e3
120.1381	1.370e3
120.1754	3.043e3
120.2082	5.081e2
120.2408	3.776e3
120.2665	1.653e2
120.2950	3.045e3
120.3376	1.757e3
120.3774	3.734e3
120.4029	2.686e1
120.4288	3.290e3
120.4734	2.045e3
120.5183	3.444e3
120.5490	4.703e2
120.5802	3.244e3
120.6229	1.966e3
120.6675	3.588e3
120.6997	9.212e2
120.7328	3.437e3
120.7608	2.225e2
120.7888	3.817e3
120.8147	3.100e1
120.8446	3.393e3
120.8793	1.021e3
120.9141	4.737e3
120.9419	3.270e2
120.9683	6.329e3
121.0168	1.711e4
121.0538	7.907e5
121.1047	6.269e3
121.1559	3.858e3
121.2050	2.908e3
121.2514	3.702e3
121.2786	2.448e2
121.3077	4.105e3
121.3592	3.643e3
121.3911	7.951e2
121.4267	3.113e3
121.4630	1.132e3
121.4981	3.639e3
121.5332	1.207e3
121.5688	3.559e3
121.6224	3.649e3
121.6492	2.100e1
121.6749	3.712e3
121.7032	3.825e2
121.7335	3.304e3
121.7616	3.872e2
121.7910	3.916e3
121.8248	1.249e3
121.8594	4.247e3
121.8952	1.461e3
121.9289	7.520e3
121.9559	3.576e2
121.9825	1.037e4
122.0257	5.190e4
122.0611	1.041e7
122.1008	1.991e4
122.1465	1.115e4
122.1963	6.161e3
122.2464	5.095e3
122.2845	1.788e3
122.3201	4.193e3
122.3615	2.184e3
122.4016	4.156e3
122.4393	1.261e3
122.4740	3.604e3
122.5104	1.389e3
122.5479	4.521e3
122.5876	2.099e3
122.6261	3.088e3
122.6743	4.631e3
122.7117	1.609e3
122.7483	4.474e3
122.7761	3.888e2
122.8034	4.049e3
122.8424	1.630e3
122.8809	4.854e3
122.9159	1.880e3
122.9524	7.493e3
122.9820	1.575e3
123.0105	2.778e4
123.0496	2.760e6
123.0852	5.199e4
123.1332	6.735e3
123.1745	2.991e3
123.2154	4.073e3
123.2417	5.298e1
123.2674	4.097e3
123.2968	3.315e2
123.3248	4.533e3
123.3571	8.811e2
123.3871	4.719e3
123.4307	2.165e3
123.4712	4.490e3
123.5061	1.340e3
123.5409	4.038e3
123.5676	1.417e2
123.5969	4.285e3
123.6281	9.252e2
123.6599	4.254e3
123.6890	4.688e2
123.7168	4.446e3
123.7454	2.514e2
123.7737	3.843e3
123.8078	1.489e3
123.8445	4.600e3
123.8876	2.639e3
123.9295	6.037e3
123.9675	1.864e3
124.0031	1.122e4
124.0433	4.996e5
124.0779	2.760e4
124.1303	5.032e3
124.1568	1.174e2
124.1849	4.297e3
124.2272	2.506e3
124.2718	3.671e3
124.3109	1.998e3
124.3484	3.487e3
124.3880	1.951e3
124.4270	3.508e3
124.4738	4.206e3
124.5128	1.758e3
124.5516	4.246e3
124.5909	2.256e3
124.6282	3.905e3
124.6561	3.455e2
124.6846	4.223e3
124.7342	4.525e3
124.7601	1.408e2
124.7864	3.503e3
124.8324	3.732e3
124.8772	2.412e3
124.9201	5.282e3
124.9484	5.092e2
124.9762	8.750e3
125.0269	2.081e5
125.0611	6.342e4
125.0984	2.182e4
125.1337	1.362e3
125.1693	4.340e3
125.1962	1.277e2
125.2229	3.881e3
125.2579	1.292e3
125.2914	4.364e3
125.3202	3.980e2
125.3497	3.793e3
125.3794	5.545e2
125.4089	3.661e3
125.4595	4.212e3
125.4916	8.307e2
125.5242	3.400e3
125.5555	5.922e2
125.5857	3.399e3
125.6138	4.414e2
125.6445	3.942e3
125.6747	3.863e2
125.7044	3.957e3
125.7513	3.083e3
125.7987	3.540e3
125.8489	3.762e3
125.8976	4.276e3
125.9420	1.633e4
125.9825	3.117e3
126.0236	3.984e4
126.0607	1.682e4
126.1028	5.431e3
126.1338	5.698e2
126.1662	3.625e3
126.2101	1.570e3
126.2505	3.450e3
126.2992	2.326e3
126.3443	4.114e3
126.3705	1.443e2
126.3991	4.099e3
126.4258	1.394e2
126.4518	3.465e3
126.5016	3.524e3
126.5359	8.981e2
126.5685	3.235e3
126.6111	2.385e3
126.6572	3.375e3
126.6883	6.753e2
126.7218	3.923e3
126.7725	3.500e3
126.8037	8.284e2
126.8360	3.068e3
126.8822	3.695e3
126.9312	7.690e3
126.9819	6.101e4
127.0321	4.606e4
127.0751	1.126e5
127.1183	5.097e3
127.1460	3.620e2
127.1746	3.806e3
127.2183	2.368e3
127.2604	3.430e3
127.2901	5.816e2
127.3205	4.098e3
127.3665	2.565e3
127.4123	2.673e3
127.4567	3.110e3
127.5033	4.569e3
127.5515	3.024e3
127.5999	3.764e3
127.6443	2.717e3
127.6910	4.024e3
127.7208	5.810e2
127.7507	3.409e3
127.7996	3.130e3
127.8363	1.427e3
127.8733	3.253e3
127.9231	9.076e3
127.9623	2.477e4
127.9947	2.265e3
128.0264	1.271e5
128.0765	1.748e4
128.1215	4.151e3
128.1474	6.772e1
128.1732	3.920e3
128.2207	2.260e3
128.2709	2.885e3
128.2991	2.280e2
128.3262	3.322e3
128.3588	6.495e2
128.3938	3.171e3
128.4378	1.979e3
128.4810	3.726e3
128.5296	2.905e3
128.5608	8.261e2
128.5924	3.985e3
128.6429	3.197e3
128.6949	3.322e3
128.7367	1.581e3
128.7738	3.078e3
128.8009	1.440e2
128.8277	2.971e3
128.8767	3.654e3
128.9267	9.147e3
128.9734	4.911e4
129.0033	1.487e3
129.0341	3.865e4
129.0791	5.843e3
129.1264	2.566e3
129.1759	2.974e3
129.2219	2.765e3
129.2669	3.113e3
129.2950	9.167e1
129.3226	3.061e3
129.3566	9.588e2
129.3901	3.228e3
129.4247	1.060e3
129.4648	3.426e3
129.5134	3.693e3
129.5413	1.423e2
129.5681	3.958e3
129.6025	1.338e3
129.6376	3.794e3
129.6744	1.465e3
129.7135	3.383e3
129.7627	3.717e3
129.7903	2.209e2
129.8185	3.316e3
129.8558	1.536e3
129.8914	3.284e3
129.9356	4.217e4
129.9806	7.462e3
130.0310	5.568e4
130.0768	4.514e3
130.1220	1.912e4
130.1489	1.721e2
130.1759	3.184e3
130.2263	2.949e3
130.2566	8.401e2
130.2877	2.524e3
130.3310	2.127e3
130.3735	3.642e3
130.4199	2.508e3
130.4670	3.281e3
130.5087	2.194e3
130.5523	3.412e3
130.5889	1.240e3
130.6244	3.043e3
130.6586	9.576e2
130.6915	3.563e3
130.7395	2.358e3
130.7882	3.444e3
130.8171	7.511e2
130.8466	2.159e3
130.8893	3.980e3
130.9323	1.830e4
130.9655	1.736e3
130.9963	1.369e4
131.0390	7.020e4
131.0783	3.050e3
131.1213	5.231e3
131.1618	1.970e3
131.2063	3.400e3
131.2378	1.065e3
131.2692	2.979e3
131.3026	7.916e2
131.3370	2.802e3
131.3868	3.187e3
131.4357	3.224e3
131.4864	3.198e3
131.5132	1.958e2
131.5409	3.383e3
131.5742	7.440e2
131.6062	3.376e3
131.6317	3.884e1
131.6590	3.271e3
131.7097	3.069e3
131.7374	2.030e2
131.7677	2.847e3
131.8176	4.226e3
131.8584	1.946e3
131.8973	3.212e3
131.9380	1.485e4
131.9700	1.518e3
132.0043	5.725e3
132.0435	5.584e4
132.0845	4.124e3
132.1142	7.960e2
132.1449	2.893e3
132.1840	1.608e3
132.2230	3.106e3
132.2579	1.081e3
132.2935	2.896e3
132.3311	1.371e3
132.3679	3.526e3
132.4153	2.400e3
132.4579	3.418e3
132.4875	3.467e2
132.5189	3.582e3
132.5565	1.169e3
132.5918	2.466e3
132.6364	3.260e3
132.6861	3.129e3
132.7363	3.246e3
132.7670	4.535e2
132.7961	3.093e3
132.8385	2.202e3
132.8830	3.765e3
132.9093	9.783e1
132.9392	7.715e3
132.9741	3.369e3
133.0089	1.152e5
133.0599	8.656e4
133.0960	1.788e3
133.1322	3.364e3
133.1699	1.500e3
133.2084	3.036e3
133.2388	4.528e2
133.2690	3.169e3
133.3075	1.665e3
133.3480	2.567e3
133.3972	3.538e3
133.4284	5.980e2
133.4590	2.833e3
133.5095	3.295e3
133.5506	1.468e3
133.5901	3.432e3
133.6354	2.298e3
133.6775	3.876e3
133.7097	7.133e2
133.7419	3.628e3
133.7881	2.839e3
133.8208	1.263e3
133.8565	3.494e3
133.8952	2.210e3
133.9350	7.070e3
133.9789	2.649e3
134.0200	2.725e4
134.0591	9.410e4
134.1006	2.689e3
134.1450	3.748e3
134.1804	1.236e3
134.2152	3.834e3
134.2521	1.301e3
134.2901	3.159e3
134.3166	1.408e2
134.3453	3.556e3
134.3899	2.273e3
134.4337	3.341e3
134.4639	4.381e2
134.4922	3.802e3
134.5226	6.424e2
134.5528	3.667e3
134.5935	1.164e3
134.6322	3.125e3
134.6841	3.855e3
134.7331	3.078e3
134.7661	9.805e2
134.8002	3.446e3
134.8510	3.644e3
134.8807	4.054e2
134.9108	4.587e3
134.9570	4.257e3
135.0064	2.241e4
135.0473	1.151e5
135.0803	4.808e4
135.1095	8.744e2
135.1410	3.579e3
135.1909	3.420e3
135.2340	1.952e3
135.2757	2.674e3
135.3230	3.537e3
135.3532	5.156e2
135.3838	3.637e3
135.4144	5.550e2
135.4464	3.403e3
135.4982	4.028e3
135.5486	3.123e3
135.5970	2.569e3
135.6474	4.088e3
135.6989	3.685e3
135.7262	1.402e2
135.7528	3.771e3
135.7795	1.752e2
135.8059	3.518e3
135.8330	1.581e2
135.8593	2.921e3
135.9086	1.273e4
135.9487	2.634e3
135.9901	2.027e4
136.0372	1.278e5
136.0739	2.087e5
136.1213	3.589e3
136.1713	3.637e3
136.1989	2.711e2
136.2265	3.345e3
136.2719	2.551e3
136.3159	3.547e3
136.3415	2.000e1
136.3672	3.558e3
136.4065	2.109e3
136.4479	4.016e3
136.4991	2.771e3
136.5295	4.866e2
136.5632	3.769e3
136.5947	1.029e3
136.6271	3.486e3
136.6781	3.738e3
136.7286	3.495e3
136.7558	2.240e2
136.7838	3.822e3
136.8294	2.438e3
136.8727	3.298e3
136.8993	1.180e2
136.9267	5.416e3
136.9739	7.834e3
137.0177	6.660e4
137.0572	3.088e5
137.0950	3.864e4
137.1459	3.938e3
137.1988	4.250e3
137.2323	1.292e3
137.2681	4.101e3
137.3176	3.601e3
137.3673	2.973e3
137.3936	3.949e1
137.4220	3.281e3
137.4480	3.000e1
137.4743	3.643e3
137.5021	3.116e2
137.5307	3.894e3
137.5781	2.978e3
137.6288	3.324e3
137.6677	1.901e3
137.7084	3.289e3
137.7446	1.007e3
137.7823	4.129e3
137.8162	1.147e3
137.8511	3.712e3
137.9008	4.265e3
137.9464	1.580e4
137.9827	3.324e3
138.0166	5.913e4
138.0531	2.303e6
138.0937	1.599e4
138.1433	5.218e3
138.1849	2.658e3
138.2267	4.187e3
138.2581	5.363e2
138.2883	3.594e3
138.3152	4.400e1
138.3412	3.372e3
138.3889	3.729e3
138.4259	1.367e3
138.4606	3.059e3
138.4905	4.407e2
138.5216	3.698e3
138.5473	3.539e1
138.5743	4.246e3
138.6058	7.066e2
138.6370	3.362e3
138.6870	3.112e3
138.7360	3.619e3
138.7877	4.208e3
138.8273	1.953e3
138.8662	4.396e3
138.9155	4.324e3
138.9593	1.161e4
139.0087	2.765e4
139.0431	5.097e5
139.0760	8.386e4
139.1131	1.412e4
139.1582	3.411e3
139.1974	1.912e3
139.2363	3.775e3
139.2822	2.847e3
139.3277	3.874e3
139.3674	2.164e3
139.4073	3.842e3
139.4540	3.024e3
139.5045	4.191e3
139.5395	1.385e3
139.5751	3.665e3
139.6125	1.655e3
139.6519	3.884e3
139.6786	1.663e2
139.7045	3.900e3
139.7557	4.312e3
139.8050	4.254e3
139.8365	8.874e2
139.8678	5.207e3
139.9146	1.573e4
139.9507	1.259e6
139.9959	1.163e4
140.0370	1.068e5
140.0755	2.033e4
140.1197	5.811e3
140.1454	6.412e1
140.1711	4.625e3
140.2201	3.082e3
140.2494	4.057e2
140.2788	3.386e3
140.3048	2.000e1
140.3307	3.633e3
140.3782	2.761e3
140.4250	3.847e3
140.4544	3.451e2
140.4840	3.682e3
140.5219	1.867e3
140.5601	4.409e3
140.6084	3.229e3
140.6352	1.197e2
140.6613	3.946e3
140.6967	9.347e2
140.7327	3.693e3
140.7696	1.611e3
140.8098	3.836e3
140.8381	3.587e2
140.8654	3.609e3
140.9144	8.401e3
140.9521	1.008e5
140.9810	2.075e3
141.0108	2.526e4
141.0461	1.553e5
141.0889	1.480e4
141.1308	5.200e3
141.1804	3.684e3
141.2226	1.894e3
141.2622	3.565e3
141.3129	4.211e3
141.3620	3.061e3
141.3878	1.900e1
141.4136	3.541e3
141.4503	1.895e3
141.4913	4.077e3
141.5284	1.230e3
141.5649	4.417e3
141.5950	6.412e2
141.6265	4.202e3
141.6746	3.713e3
141.7162	1.971e3
141.7565	3.564e3
141.7831	1.026e2
141.8096	3.730e3
141.8354	6.000e1
141.8611	4.282e3
141.9077	1.196e4
141.9422	5.843e5
141.9720	1.535e3
142.0008	2.494e4
142.0390	5.435e4
142.0801	1.034e4
142.1189	1.535e4
142.1597	2.523e3
142.2027	3.854e3
142.2284	2.000e1
142.2540	4.044e3
142.2892	1.624e3
142.3248	3.823e3
142.3728	4.007e3
142.3997	1.506e2
142.4264	3.990e3
142.4702	2.338e3
142.5141	4.151e3
142.5637	3.254e3
142.6134	3.642e3
142.6440	7.693e2
142.6740	4.118e3
142.7255	3.727e3
142.7711	2.871e3
142.8180	4.062e3
142.8662	3.619e3
142.9121	8.438e3
142.9474	1.078e5
142.9859	1.894e4
143.0139	1.492e3
143.0421	6.722e4
143.0798	9.573e3
143.1252	5.777e3
143.1688	3.058e3
143.2157	3.563e3
143.2523	1.733e3
143.2908	3.451e3
143.3409	3.904e3
143.3675	2.787e2
143.3946	4.223e3
143.4464	3.383e3
143.4840	1.353e3
143.5196	4.427e3
143.5635	2.762e3
143.6163	4.059e3
143.6538	1.682e3
143.6913	4.068e3
143.7369	2.737e3
143.7826	4.309e3
143.8129	7.083e2
143.8441	4.679e3
143.8772	1.270e3
143.9096	2.149e4
143.9433	9.674e4
143.9698	1.976e3
143.9972	1.751e4
144.0436	7.499e4
144.0939	7.012e3
144.1346	2.250e3
144.1776	4.117e3
144.2052	1.316e2
144.2324	4.192e3
144.2669	1.158e3
144.3002	4.061e3
144.3311	8.323e2
144.3621	4.045e3
144.3886	1.518e2
144.4157	3.280e3
144.4431	3.999e2
144.4745	3.982e3
144.5046	5.406e2
144.5356	3.707e3
144.5828	3.445e3
144.6154	9.969e2
144.6485	3.674e3
144.6803	1.183e3
144.7131	3.640e3
144.7631	3.648e3
144.8154	3.729e3
144.8637	5.066e3
144.8895	2.300e1
144.9156	1.482e4
144.9545	3.925e5
145.0017	1.328e4
145.0421	7.015e4
145.0819	7.855e5
145.1326	5.717e3
145.1807	3.784e3
145.2303	4.340e3
145.2757	3.003e3
145.3251	3.868e3
145.3536	4.125e2
145.3839	4.068e3
145.4120	2.238e2
145.4403	3.544e3
145.4832	2.110e3
145.5233	3.378e3
145.5609	1.608e3
145.5993	5.103e3
145.6266	1.301e2
145.6536	3.089e3
145.6849	8.103e2
145.7150	3.978e3
145.7448	3.820e2
145.7741	3.319e3
145.8144	2.327e3
145.8551	4.320e3
145.9042	1.735e4
145.9499	5.325e4
145.9909	3.025e3
146.0301	2.950e4
146.0718	1.268e5
146.1164	6.098e3
146.1599	2.511e3
146.2037	3.300e3
146.2531	3.938e3
146.2827	6.402e2
146.3138	3.898e3
146.3400	1.286e2
146.3682	4.109e3
146.4096	2.363e3
146.4523	4.099e3
146.4839	1.004e3
146.5204	3.566e3
146.5471	8.909e1
146.5730	3.389e3
146.6233	3.494e3
146.6694	2.926e3
146.7115	2.758e3
146.7563	3.980e3
146.7884	6.530e2
146.8186	4.090e3
146.8669	3.663e3
146.9112	6.369e3
146.9513	6.452e4
146.9987	1.780e4
147.0449	1.670e5
147.0790	6.900e4
147.1287	4.476e3
147.1731	3.065e3
147.2181	3.735e3
147.2512	7.860e2
147.2857	3.439e3
147.3350	4.285e3
147.3777	2.265e3
147.4191	3.322e3
147.4471	1.498e2
